RS112;Sport and Recreation Activities
GH13;Other Store-Based Retailing and Non Store Retailing
CC51;Petroleum and Coal Product Manufacturing
CC311;Wood Product Manufacturing
II111;Road Transport
MN212;Employment and Other Administrative Services
GH131;Furniture, Electrical and Hardware Retailing
MN112;Legal and Accounting Services
RS21;Other Services
RS214;Civil, Professional and Other Interest Groups
II131;Postal and Courier Pick Up and Delivery Services
MN11;Professional, Scientific and Technical Services
CC411;Printing
GH134;Pharmaceutical and Other Store Based Retailing
FF111;Basic Material Wholesaling
AA111;Horticulture and Fruit Growing
CC212;Clothing, Knitted Products and Footwear Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
CC72;Fabricated Metal Product Manufacturing
II12;Rail, Water, Air and Other Transport
LL123;Real Estate Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
II111;Road Transport
DD12;Water, Sewerage, Drainage and Waste Services
DD12;Water, Sewerage, Drainage and Waste Services
CC71;Primary Metal and Metal Product Manufacturing
GH135;Non-Store and Commission Based Retailing
II132;Transport Support Services
RS11;Arts and Recreation Services
II132;Transport Support Services
LL;Rental, Hiring and Real Estate Services
AA11;Horticulture and Fruit Growing
II132;Transport Support Services
CC511;Petroleum and Coal Product Manufacturing
II;Transport, Postal and Warehousing
CC811;Transport Equipment Manufacturing
JJ12;Telecommunications, Internet and Library Services
MN212;Employment and Other Administrative Services
GH211;Accommodation
CC212;Clothing, Knitted Products and Footwear Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
EE113;Non-Residential Building Construction
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
CC521;Basic Chemical and Basic Polymer Manufacturing
FF;Wholesale Trade
AA211;Forestry and Logging
CC81;Transport Equipment Manufacturing
CC51;Petroleum and Coal Product Manufacturing
GH211;Accommodation
GH133;Department Stores
JJ12;Telecommunications, Internet and Library Services
CC531;Polymer Product and Rubber Product Manufacturing
LL111;Rental and Hiring Services (except Real Estate)
FF115;Other Goods Wholesaling
GH212;Food and Beverage Services
CC912;Other Manufacturing
II131;Postal and Courier Pick Up and Delivery Services
GH135;Non-Store and Commission Based Retailing
FF112;Machinery and Equipment Wholesaling
CC53;Polymer Product and Rubber Product Manufacturing
DD;Electricity, Gas, Water and Waste Services
EE113;Non-Residential Building Construction
FF112;Machinery and Equipment Wholesaling
LL112;Non-Financial Asset Leasing
RS;Arts, Recreation and Other Services
LL122;Non-Residential Property Operation
II133;Warehousing and Storage Services
AA;Agriculture, Forestry and Fishing
EE13;Construction Services
KK13;Auxiliary Finance and Insurance Services
CC311;Wood Product Manufacturing
CC411;Printing
EE12;Heavy and Civil Engineering Construction
EE12;Heavy and Civil Engineering Construction
DD;Electricity, Gas, Water and Waste Services
GH212;Food and Beverage Services
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC31;Wood Product Manufacturing
EE;Construction
DD11;Electricity and Gas Supply
AA12;Sheep, Beef Cattle and Grain Farming
MN;Professional, Scientific, Technical, Administrative and Support Services
II12;Rail, Water, Air and Other Transport
AA21;Forestry and Logging
KK11;Finance
AA11;Horticulture and Fruit Growing
KK121;Life Insurance
GH134;Pharmaceutical and Other Store Based Retailing
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
AA11;Horticulture and Fruit Growing
EE112;Residential Building Construction
EE13;Construction Services
CC511;Petroleum and Coal Product Manufacturing
II;Transport, Postal and Warehousing
II132;Transport Support Services
EE131;Construction Services
GH133;Department Stores
CC611;Non-Metallic Mineral Product Manufacturing
KK121;Life Insurance
CC53;Polymer Product and Rubber Product Manufacturing
CC321;Pulp, Paper and Converted Paper Product Manufacturing
II12;Rail, Water, Air and Other Transport
RS111;Heritage and Artistic Activities
CC521;Basic Chemical and Basic Polymer Manufacturing
CC91;Furniture and Other Manufacturing
MN212;Employment and Other Administrative Services
CC321;Pulp, Paper and Converted Paper Product Manufacturing
AA13;Dairy Cattle Farming
CC53;Polymer Product and Rubber Product Manufacturing
AA;Agriculture, Forestry and Fishing
FF111;Basic Material Wholesaling
JJ;Information Media and Telecommunications
RS212;Personal Care, Funeral and Other Personal Services
QQ113;Residential Care Services and Social Assistance
FF111;Basic Material Wholesaling
KK112;Financial Asset Investing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
QQ113;Residential Care Services and Social Assistance
FF111;Basic Material Wholesaling
MN115;Computer System Design and Related Services
CC522;Fertiliser and Pesticide Manufacturing
CC531;Polymer Product and Rubber Product Manufacturing
AA14;Poultry, Deer and Other Livestock Farming
KK11;Finance
RS;Arts, Recreation and Other Services
KK;Financial and Insurance Services
CC212;Clothing, Knitted Products and Footwear Manufacturing
MN112;Legal and Accounting Services
ZZ11;Food Product Manufacturing
FF111;Basic Material Wholesaling
CC711;Primary Metal and Metal Product Manufacturing
MN111;Scientific, Architectural and Engineering Services
EE113;Non-Residential Building Construction
EE13;Construction Services
CC72;Fabricated Metal Product Manufacturing
AA111;Horticulture and Fruit Growing
CC822;Machinery Manufacturing
RS;Arts, Recreation and Other Services
RS;Arts, Recreation and Other Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC811;Transport Equipment Manufacturing
AA141;Poultry, Deer and Other Livestock Farming
PP114;Adult, Community and Other Education
JJ11;Information Media Services
EE121;Heavy and Civil Engineering Construction
JJ12;Telecommunications, Internet and Library Services
GH;Retail Trade and Accommodation
RS;Arts, Recreation and Other Services
LL112;Non-Financial Asset Leasing
AA141;Poultry, Deer and Other Livestock Farming
CC711;Primary Metal and Metal Product Manufacturing
LL11;Rental and Hiring Services (except Real Estate)
AA121;Sheep, Beef Cattle and Grain Farming
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
LL;Rental, Hiring and Real Estate Services
99999;All industries
KK12;Insurance
CC72;Fabricated Metal Product Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
CC72;Fabricated Metal Product Manufacturing
CC711;Primary Metal and Metal Product Manufacturing
KK131;Auxiliary Finance and Insurance Services
CC91;Furniture and Other Manufacturing
CC911;Furniture Manufacturing
LL11;Rental and Hiring Services (except Real Estate)
RS212;Personal Care, Funeral and Other Personal Services
BB;Mining
LL111;Rental and Hiring Services (except Real Estate)
EE;Construction
CC911;Furniture Manufacturing
CC72;Fabricated Metal Product Manufacturing
MN114;Veterinary and Other Professional Services
CC15;Beverage and Tobacco Product Manufacturing
GH212;Food and Beverage Services
II11;Road Transport
RS112;Sport and Recreation Activities
DD11;Electricity and Gas Supply
CC721;Fabricated Metal Product Manufacturing
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
RS214;Civil, Professional and Other Interest Groups
AA21;Forestry and Logging
QQ112;Medical and Other Health Care Services
CC53;Polymer Product and Rubber Product Manufacturing
II13;Postal, Courier, Transport Support, and Warehousing Services
KK12;Insurance
II131;Postal and Courier Pick Up and Delivery Services
GH134;Pharmaceutical and Other Store Based Retailing
LL112;Non-Financial Asset Leasing
CC821;Electronic and Electrical Equipment Manufacturing
MN21;Administrative and Support Services
MN211;Travel Agency and Tour Arrangement Services
CC212;Clothing, Knitted Products and Footwear Manufacturing
CC822;Machinery Manufacturing
LL122;Non-Residential Property Operation
EE;Construction
KK121;Life Insurance
GH133;Department Stores
EE112;Residential Building Construction
KK112;Financial Asset Investing
RS111;Heritage and Artistic Activities
EE113;Non-Residential Building Construction
OO;Public Order, Safety and Regulatory Services
KK111;Banking and Financing
II;Transport, Postal and Warehousing
CC41;Printing
CC912;Other Manufacturing
CC821;Electronic and Electrical Equipment Manufacturing
RS211;Repair and Maintenance
PP;Education and Training
CC721;Fabricated Metal Product Manufacturing
CC151;Beverage and Tobacco Product Manufacturing
BB;Mining
GH;Retail Trade and Accommodation
GH13;Other Store-Based Retailing and Non Store Retailing
JJ12;Telecommunications, Internet and Library Services
MN114;Veterinary and Other Professional Services
CC311;Wood Product Manufacturing
EE;Construction
CC;Manufacturing
EE121;Heavy and Civil Engineering Construction
II132;Transport Support Services
AA131;Dairy Cattle Farming
RS212;Personal Care, Funeral and Other Personal Services
II;Transport, Postal and Warehousing
KK11;Finance
KK122;Health and General Insurance
CC53;Polymer Product and Rubber Product Manufacturing
CC52;Basic Chemical and Chemical Product Manufacturing
MN212;Employment and Other Administrative Services
PP112;School Education
QQ113;Residential Care Services and Social Assistance
EE112;Residential Building Construction
MN111;Scientific, Architectural and Engineering Services
CC821;Electronic and Electrical Equipment Manufacturing
KK111;Banking and Financing
LL11;Rental and Hiring Services (except Real Estate)
OO;Public order, safety and regulatory services
RS113;Gambling Activities
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
RS214;Civil, Professional and Other Interest Groups
KK131;Auxiliary Finance and Insurance Services
MN11;Professional, Scientific and Technical Services
KK111;Banking and Financing
EE112;Residential Building Construction
MN213;Building Cleaning, Pest Control and Other Support Services
PP113;Tertiary Education
MN;Professional, Scientific, Technical, Administrative and Support Services
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
II;Transport, Postal and Warehousing
II11;Road Transport
II131;Postal and Courier Pick Up and Delivery Services
QQ112;Medical and Other Health Care Services
LL112;Non-Financial Asset Leasing
OO213;Public Order, Safety and Regulatory Services
OO213;Public Order, Safety and Regulatory Services
PP114;Adult, Community and Other Education
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
RS211;Repair and Maintenance
CC71;Primary Metal and Metal Product Manufacturing
EE112;Residential Building Construction
MN114;Veterinary and Other Professional Services
CC911;Furniture Manufacturing
CC82;Machinery and Other Equipment Manufacturing
MN213;Building Cleaning, Pest Control and Other Support Services
CC41;Printing
II133;Warehousing and Storage Services
GH131;Furniture, Electrical and Hardware Retailing
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
CC72;Fabricated Metal Product Manufacturing
GH;Retail Trade and Accommodation
CC531;Polymer Product and Rubber Product Manufacturing
MN21;Administrative and Support Services
FF112;Machinery and Equipment Wholesaling
FF112;Machinery and Equipment Wholesaling
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
PP113;Tertiary Education
PP;Education and Training
LL;Rental, Hiring and Real Estate Services
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
KK112;Financial Asset Investing
CC511;Petroleum and Coal Product Manufacturing
MN212;Employment and Other Administrative Services
CC721;Fabricated Metal Product Manufacturing
FF115;Other Goods Wholesaling
RS11;Arts and Recreation Services
FF112;Machinery and Equipment Wholesaling
LL12;Property Operators and Real Estate Services
LL111;Rental and Hiring Services (except Real Estate)
CC821;Electronic and Electrical Equipment Manufacturing
KK112;Financial Asset Investing
DD11;Electricity and Gas Supply
LL11;Rental and Hiring Services (except Real Estate)
